text,sentiment,label
"#USAAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR #WorldAgainstCAA_NRC_NPR Went to #mumbaiBagh At midnight. Kids sitting around a flower map of India, lighting diyas &amp; singing ""Hogi shanti chaaron oar, ek din, man mien hai vishwas, puraa hai vishwas, HUM HONGE KAMYAB EK DIN""",0.0,0
"Withdraw CAA | Reject NRC | Revoke NPR. SAVE CONSTITUTION RALLY. @Kannur, Kerala | 14-02-2020 #NRC_CAA_Protest #CAA_NRC_NPR",0.0,0
"Peaceful CAA opposers not 'traitors, anti-nationals': HC https://timesofindia.indiatimes.com/india/peaceful-caa-opposers-not-traitors-anti-nationals-hc/articleshow/74143340.cms?utm_campaign=andapp&amp;utm_medium=referral&amp;utm_source=native_share_tray ......But only Indian nationals, not Pakistanis &amp; Bangladeshi, even though peaceful. @TOIIndiaNews @htTweets @aajtak @PTI_News @BBCHindi @ABPNews #support_caa_and_nrc #support_caa",0.16666666666666666,1
"There is lots of debate on CAA that CAA not affect any Indian citizen, if this is true then why not we give citizenship to everyone living in India. If we give citizenship to any one, we share resources of Indian citizen with them also.",0.35,1
yes my fault. CAA still on them,0.0,0
I luv uu caa,0.0,0
@chennai police की बरबरियत Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests,-0.1875,-1
@चेन्नई पुलिस की बरबरियत Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests,-0.1875,-1
Hahaha brass ik😂💀 freaked out caa saraga when i found out.,0.2,1
Continued atrocities of Jihadis in Chennai is because police under TN CM sleeping. So many including me tagged EPS on the daily hate speeches blared from mosques and dress rehearsals every Friday since CAA came into force. https://twitter.com/keel1616/status/1212957486199627778?s=21,-0.10000000000000002,-1
India has CAA now. They all come to India.,0.0,0
"Masha Allah. What's name of this baby? Look at his cute face & innocence, that's why we the Muslims of India are opposing #CAA &amp; #NRC because we don't want our kids to be stateless.",0.5,1
What about supporters of CAA and inconvenience of other residents ,-0.125,-1
Than support CAA and abogration of 370 ,0.0,0
He had also said that he won't roll back CAA at any cost. Would you in your wisdom love to talk to a person whose mind is blocked. It's time Indian citizens show Indian media it's right place. The 4 pillar of democracy.,0.2619047619047619,1
communits spreading lies about CAA. India supports CAA NRC and NPR. Yogendra yadav is a liar. #LiarYogendraYadav,0.0,0
We need nationwide stir to implement CAA,0.0,0
"Serves it right. These r not protesting CAA, the agenda is vicious. Nasty in thought",-0.5714285714285715,-1
"Our #Play4Kay National Free Throw Challenge continues all month long! Right now Towson is fourth in the CAA leaderboard, behind Elon, Charleston and JMU. Help us get to third! Make the pledge 💞 https://pledgeit.org/towson-play4kay",0.03720238095238095,1
UP Doctor Kafeel Khan Charged Under National Security Act Over CAA Speech - NDTV ,0.0,0
All I can see was the camera lights flashing and the police beating up the protesters. They knew everything was recorded but still carry out these atrocities. That's frightening. But they forget. We fear Allah alone. #BeingMuslim #washermanpet #NRC_CAA_NPR #PoliceBrutality,-0.5,-1
Well written but you didn’t tag useless @UN @amnesty Corrupt @eu_eeas which delayed vote against CAA Toothless @OIC_OCI,-0.5,-1
"Peaceful CAA opposers not 'traitors, anti-nationals': HC http://toi.in/DjN5db/a24gk via @timesofindia",0.25,1
CAA protests: Deoband administration in UP asks residents in Muslim colonies to remove national flag https://amp.scroll.in/latest/953124/caa-protests-deoband-administration-in-up-asks-residents-in-muslim-colonies-to-remove-national-flag?__twitter_impression=true #CAA_NRC_Protests,0.0,0
"@AmitShah we, the people of India don't want NRC, CAA or NPR. We want employment and safety.",0.0,0
"Please check out or last album ""Anti-Social Network"" on Spotify",0.0,0
"Protests continued overnight at key location including, Trichy, Pondicherry, Coimbatore, Madurai, Sivagangai, Thiruvannamalai, Tirupur and Erode with people demanding the release of those who have been detained by the #Chennai Police. #CAA_NRC_Protests",0.0,0
Seriously??!! Wow!! The nerve of this guy.. #NRC_CAA_NPR #TN #puppetgovt,0.15625,1
"@IndiasMuslims March towards state Assembly and show our power. Take up the challenge of painstakingly mobilising rural poor of Bihar against NPR-NRC-CAA, to complement Bihar's many Shaheen Baghs, to March to Bihar Assembly on Feb 25. How many Opposition parties are doing this?",0.15,1
"#BeingMuslim #SharjeelImam Gandhi is fascist It's not about CAA It's about Armed forces brutality on muslims in Kashmir And 70 years of state sponsored violence against muslims in India (Enemy properity act , babari , Nellie massacre) ",0.0,0
India-the World’s Largest Democracy Paving the Pathway to Genocide of Muslims #Kashmir #CAA #KashmirReferendum @businessinsider @Forbes @FinancialTimes #QuitKashmir #StandWithKashmir,0.0,0
"#BeingMuslim #SharjeelImam It's not about CAA , NRC It's fight of muslims against fascist constitution from independence constitution has brutalised muslims (enemy properity act , article-370 , babari , Nellie massacre ) ",0.0,0
A country that has implementing “Muslim ban” and Lautenberg amendments#is criticizing India for #CAA. Time for India to dump US instead of paying them $3.5 billion for weapon purchases. India can always buy from Russia.,0.0,0
Fake news creators.. one cop was hit by mob and they have to resort to kathi charge. No conscience at all for @arivalayam u liars trying to spread lies and trigger communal violence. Tell me few good reasons why u don't want cAA to be implemented and how does it affect muslims.,0.0,0
Say no to nrc caa #WorldAgainstCAA_NRC_NPR,0.0,0
Because he is muslim? No because #Modi and regime is Fascist. UP Doctor Kafeel Khan Charged Under National Security Act Over CAA Speech - NDTV ,0.0,0
Modi just came up with this law CAA to polarize Hindus and Muslims and get as many votes from Hindu majority. Ppl like u are falling for it...,0.5,1
@easyJet Cc: @UK_CAA site not working and have been on hold for over 100 minutes. I’d like to sort out my cancelled flight. ,0.0,0
"Peaceful CAA opposers not 'traitors, anti-nationals': HC http://dlvr.it/RQ3t4H",0.25,1
Dem deh big eyes and that wide mouth caa hide!!!,-0.09765625,-1
"For those who aren't Tamil, the woman in the video is detailing her experience of police atrocity, of women getting dragged by their hair, etc. And of how she was detained along with her little child (seen in video) despite her protest. #Chennai #PoliceBrutality #CAA_NRC_Protest",-0.1875,-1
"Eric Iverson, recent CIO from CAA, joined Tamr's annual company kickoff this week. CAA is consolidating and analyzing billions of unstructured datasets —every job their clients have ever had, information about media that viewers a…https://lnkd.in/evB9t3b",0.0,0
Why people was silent when congress constructed committee for CAA,0.0,0
"Peaceful CAA opposers not 'traitors, anti-nationals': HC http://toi.in/DjN5db/a24gk via @timesofindia",0.25,1
"Anurag Kashyap, who arrived among the many college students protesting towards CAA, stated – Jamia got here and felt that we &amp; #039; zinda &amp; #039; Are - Sahiwal Tv http://dlvr.it/RQ3sgw",0.5,1
CALL CAA. Buy their battery and they'll do it on the spot.,0.0,0
Fake news creators.. one cop was hit by mob and they have to resort to kathi charge. No conscience at all for @arivalayam u liars trying to spread lies and trigger communal violence. Tell me few good reasons why u don't want cAA to be implemented and how does it affect muslims,0.0,0
"this whole thing is stupid. the caa is being dragged unnecessarily, it's meant for non-muslim minorities from bangladesh who are small in number - but yet we continue to drag this story &amp; give everyone a chance to put their foot in their mouths with useless speculation &amp; theories",-0.30833333333333335,-1
Have just complained to them about this! Crazy in this day & age that a big company can just ignore paying customers,-0.325,-1
UP Govt slaps NSA on Dr Kafeel Khan days after he was granted bail by CJM Court in Aligarh in alleged inflammatory speech given at AMU during Anti CAA protest. Dr Khan is currently lodged in Mathura jail. #FreeDrKafeel,-0.06666666666666667,-1
"@UK_CAA can you help? Easy Jet have cancelled my husbands flight tomorrow to Larnaka Cyprus, waited 2 hrs on the phone!! Website is down but they insist it’s working! Can we complain about the lack of service? Thanks",0.22754629629629633,1
CPM launches campaign against CAA ,0.0,0
"Now, tell me why ppl shouldn't oppose CAA? We are not just protesting for us, but we are protesting for poor &amp; illiterate ppl who r going to suffer due to this exercise. They can be Hindus or Muslims. U know how much bribe it will take to get ones own certificate in govt office",0.06874999999999999,1
Follback dong ✌,0.0,0
"Anti CAA Protests: Students, activists begin hunger strike in Ghazipur jail, after being arrested for Satyagraha march ",-0.1,-1
Participated & spoke in a rally attended by almost 10 thousand people in support of CAA in Akot - a city in Vidarbh ( Maharashtra ) ,0.0,0
CPM launches campaign against CAA http://toi.in/NO4lzb21,0.0,0
UP Govt slaps NSA on Dr Kafeel Khan days after he was granted bail by CJM Court in Aligarh in alleged inflammatory speech given at AMU during Anti CAA protest. Dr Khan is currently lodged in Mathura jail. #FreeDrKafeel,-0.06666666666666667,-1
"There’s nothing divisive about it, and no body is suffering. I just cannot believe the virtual reality you all are living in. I’m surprised that none of you talk about HOW CAA will affect any Indian’s citizenship. Shame on those who instigated the people for their selfish egos.",-0.2,-1
duvido dona vanessa dx,0.0,0
"@UK_CAA email from easyJet canceling our flight tomorrow from iceland-Luton, on hold for over 2 hours, app not working, unsure what to do, our insurance company only open from 8-6pm lol farce App suggest we can take a refund or fly back Tuesday , but not working.",0.20000000000000004,1
CAA - NPR - NRC rejected by Millions of Indians around the world 🌍 ,0.0,0
HUGE RALLY by women against #CAA_NRC_NPR from #ShahiEidgah protest to #azadmarket to #filmistan &amp; #jhandewalan DELHI 🎥:Baricci @bariccikhan (Bilal Khan) @BhimArmyChief @ReallySwara #ShaheenBagh #baricci @anuragkashyap72 @ndtv @ravishndtv @PDWKB @jamiamillia_ @AMUJournal,0.4000000000000001,1
"First you need to read CAA , without reading it you came on streat with Jihaadis for protest. If history comes from you that's illusions of your mind , you are big AS* hole !",0.125,1
"No they haven’t. Not a single Muslim has been stripped of citizenship. CAA is about rescuing minorities from Pakistan, Bangladesh and Afghanistan who are being persecuted in those regions!",0.04464285714285714,1
We need to implement CAA to get rid of bad elements,-0.6999999999999998,-1
"After CAA, rise in number of applications forbirth certificates, some locals get fake docus ",-0.5,-1
"Tri-City Prep girls basketball team enjoyed their playoff win last night against Sequoia Charter, 45-38! #CAA #GreatJob 🏀",0.43333333333333335,1
Who is he running from. Mother Nature?,0.0,0
NPR 'no entry' signs in Old City http://epaper.deccanchronicle.com/articledetailpage.aspx?id=14572856 #CAA_NRC_NPR #Census2020 #Hyderabad #OldCity #Enumerator #Protest,0.1,1
@UK_CAA on the phone on hold to easyJet for 2 hours and then got cut off. Please help flight cancelled. No help on rebooking flights and accommodation. None of their online portals are working.,0.0,0
The court of law gave a go ahead for CAA nd NRC but people are still protesting. No respect for law mates...?,0.0,0
Your power will not be break our resolve to fight against #NRC_NPR_CAA ,0.0,0
CAA protesters in lurch over permission http://epaper.deccanchronicle.com/articledetailpage.aspx?id=14573153 #CAA_NRC_NPR #Protest #women #Police #Hyderabad #Telangana,0.0,0
@UK_CAA Please get @easyJet to sort their scheduling system out. They cancelled our flight in middle of a night 14h before we meant to go on a holiday. Don't know how many days we will loose now as all of their systems are not working and we have no information,0.14102564102564102,1
If you'd like to be Facebook friends with David CAA please follow this link https://www.facebook.com/david.caa,0.0,0
"Actually, the video is saying that we will not give dowry or accept dowry. Just like CAA - this is spreading of misinformation about this video.",0.0,0
I actually prefer Ouzo 👍,0.0,0
"@TOIIndiaNews has got manna in this news. And who calls peaceful protesters traitors? And court sud also ensure peaceful protests by being there. Peaceful CAA opposers not 'traitors, anti-nationals': HC https://timesofindia.indiatimes.com/india/peaceful-caa-opposers-not-traitors-anti-nationals-hc/articleshow/74143340.cms?utm_campaign=andapp&amp;utm_medium=referral&amp;utm_source=native_share_tray Download the TOI app now: https://timesofindia.onelink.me/efRt/installtoi",0.25,1
"@M_PRACHA at the protest of Shahi Eidgah in solidarity with the women against #NRC #CAA ,Today. Video by Baricci @bariccikhan (Bilal Khan) #ShaheenBagh #shahieidgah #baricci #CAA_NRC_Protests @BhimArmyChief @ndtv @ravishndtv @PDWKB #CAA_NRC_NPR @jamiamillia_ @AMUJournal",0.0,0
Please don't lie. The website being down is being widely reported. @UK_CAA - I've spent 90 minutes on hold on the phone and the website has been down for hours. I'm being asked to make an alteration with every single option to do so broken.,-0.16375661375661377,-1
"I will ask u 3 questions, please think about it with an open mind... And tell me why we shouldn't oppose CAA 1. 59000 Tamil Hindus from Sri Lanka living in refugee camps without any documents over the past 30 years in Tamil Nadu. Tell me why, they are not included in CAA?",-0.125,-1
Probably won't help tonight but might get them to actually sort their systems out if they can see it going to the regulator.,0.0,0
"@M_PRACHA at the protest of Shahi Eidgah in solidarity with the women against #NRC #CAA ,Today. photo by Baricci @bariccikhan (Bilal Khan) #ShaheenBagh #shahieidgah #baricci @BhimArmyChief @ndtv @ravishndtv @PDWKB @jamiamillia_ @AMUJournal",0.0,0
Tamil Nadu police violence and brutality against protestors in #Chennai #Washermanpet has now triggered midnight statewide protests. Trying to retweet amplify whatever I see on my timeline #CAA_NRC_Protest,0.0,0
No I'm more upset when there's no teabags !😀,-0.3125,-1
Thank you.,0.0,0
I lived with somebody who attacked me with a bread knife and I never thought of reporting it,0.0,0
"Thanks so much, Will try that now!",0.225,1
Message @UK_CAA to complain.,0.0,0
The protest should continue until TN declares it won't implement NRC and CAA,0.0,0
"Peaceful CAA opposers not 'traitors, anti-nationals': HC http://toi.in/DjN5db/a24gj via @timesofindia",0.25,1
Don’t you hate it when you go to the drinks cupboard and you’ve got no Sambuca,-0.8,-1
"Exactly my viewpoint, since the start of CAA debate!",0.3125,1
"@AtishiAAP @ReallySwara @fayedsouza @Nidhi @NaghmaSahar @khanumarfa @RichaChadha @RanaAyyub @AudreyTruschke (honorary) @MnshaP @BDUTT @NidhiKNDTV @Shehla_Rashid all women protestors against CAA-NRC-police brutality, Kashmir lockdown, fascist GOI",0.0,0
Message @UK_CAA to complain.,0.0,0
A revolutionary lady in shorts and a shirt at a candlelight vigil at an anti-CAA-NRC-NPR vigil. Fierce Muslim tigress. #BeingMuslim,0.0,0
Message @UK_CAA to complain.,0.0,0
Do remember what our @RajThackeray saheb warned you all who are doing protest against #CAA. Stone for stone sword for sword. We cannot tolerate these all in Maharashtra. Jai Hind.,0.0,0
"He didn't allow the caa protest,what he said was a peaceful protest is acceptable for a good cause. Don't change the sentences @HMOIndia",0.475,1
"Check your entitlements at @uk_caa Raise a complaint at the BA website https://www.britishairways.com/en-gb/information/help-and-contacts/complaints-and-claims and get a case reference When they fob you off, consider a claim at the @CEDRConsumerADR website #BAsuck",-0.3,-1
